Match_no,Match_Between_bat,Team_Innings,Batsman_Name,Batting_Position,Dismissal,Runs_bat,Balls,4s,6s,Strike_Rate,Match_Between_bowl,Bowling_Team,Bowler_Name,Overs,Maidens,Runs_bowl,Wickets,Economy
47,South Africa vs Australia,South Africa,Rassie van der Dussen,3,c Steve Smith b Josh Hazlewood,6,31,0,0,19.355,South Africa vs Australia,South Africa,Kagiso Rabada,6.0,0,41,1,6.833
47,South Africa vs Australia,South Africa,Rassie van der Dussen,3,c Steve Smith b Josh Hazlewood,6,31,0,0,19.355,South Africa vs Australia,South Africa,Aiden Markram,8.0,1,23,1,2.875
47,South Africa vs Australia,South Africa,Rassie van der Dussen,3,c Steve Smith b Josh Hazlewood,6,31,0,0,19.355,South Africa vs Australia,South Africa,Gerald Coetzee,9.0,0,47,2,5.222
47,South Africa vs Australia,South Africa,Rassie van der Dussen,3,c Steve Smith b Josh Hazlewood,6,31,0,0,19.355,South Africa vs Australia,South Africa,Tabraiz Shamsi,10.0,0,42,2,4.2
47,South Africa vs Australia,South Africa,Rassie van der Dussen,3,c Steve Smith b Josh Hazlewood,6,31,0,0,19.355,South Africa vs Australia,South Africa,Keshav Maharaj,10.0,0,24,1,2.4
47,South Africa vs Australia,South Africa,Aiden Markram,4,c David Warner b Mitchell Starc,10,20,2,0,50.000,South Africa vs Australia,Australia,Mitchell Starc,10.0,1,34,3,3.4
47,South Africa vs Australia,South Africa,Aiden Markram,4,c David Warner b Mitchell Starc,10,20,2,0,50.000,South Africa vs Australia,Australia,Josh Hazlewood,8.0,3,12,2,1.5
47,South Africa vs Australia,South Africa,Aiden Markram,4,c David Warner b Mitchell Starc,10,20,2,0,50.000,South Africa vs Australia,Australia,Pat Cummins,9.4,0,51,3,5.276
47,South Africa vs Australia,South Africa,Aiden Markram,4,c David Warner b Mitchell Starc,10,20,2,0,50.000,South Africa vs Australia,Australia,Adam Zampa,7.0,0,55,0,7.857
47,South Africa vs Australia,South Africa,Aiden Markram,4,c David Warner b Mitchell Starc,10,20,2,0,50.000,South Africa vs Australia,Australia,Glenn Maxwell,10.0,0,35,0,3.5
47,South Africa vs Australia,South Africa,Aiden Markram,4,c David Warner b Mitchell Starc,10,20,2,0,50.000,South Africa vs Australia,Australia,Travis Head,5.0,0,21,2,4.2
47,South Africa vs Australia,South Africa,Aiden Markram,4,c David Warner b Mitchell Starc,10,20,2,0,50.000,South Africa vs Australia,South Africa,Marco Jansen,4.2,0,35,0,8.077
47,South Africa vs Australia,South Africa,Aiden Markram,4,c David Warner b Mitchell Starc,10,20,2,0,50.000,South Africa vs Australia,South Africa,Kagiso Rabada,6.0,0,41,1,6.833
47,South Africa vs Australia,South Africa,Aiden Markram,4,c David Warner b Mitchell Starc,10,20,2,0,50.000,South Africa vs Australia,South Africa,Aiden Markram,8.0,1,23,1,2.875
47,South Africa vs Australia,South Africa,Aiden Markram,4,c David Warner b Mitchell Starc,10,20,2,0,50.000,South Africa vs Australia,South Africa,Gerald Coetzee,9.0,0,47,2,5.222
47,South Africa vs Australia,South Africa,Aiden Markram,4,c David Warner b Mitchell Starc,10,20,2,0,50.000,South Africa vs Australia,South Africa,Tabraiz Shamsi,10.0,0,42,2,4.2
47,South Africa vs Australia,South Africa,Aiden Markram,4,c David Warner b Mitchell Starc,10,20,2,0,50.000,South Africa vs Australia,South Africa,Keshav Maharaj,10.0,0,24,1,2.4
47,South Africa vs Australia,South Africa,Heinrich Klaasen,5,b Travis Head,47,48,4,2,97.917,South Africa vs Australia,Australia,Mitchell Starc,10.0,1,34,3,3.4
47,South Africa vs Australia,South Africa,Heinrich Klaasen,5,b Travis Head,47,48,4,2,97.917,South Africa vs Australia,Australia,Josh Hazlewood,8.0,3,12,2,1.5
47,South Africa vs Australia,South Africa,Heinrich Klaasen,5,b Travis Head,47,48,4,2,97.917,South Africa vs Australia,Australia,Pat Cummins,9.4,0,51,3,5.276
47,South Africa vs Australia,South Africa,Heinrich Klaasen,5,b Travis Head,47,48,4,2,97.917,South Africa vs Australia,Australia,Adam Zampa,7.0,0,55,0,7.857
47,South Africa vs Australia,South Africa,Heinrich Klaasen,5,b Travis Head,47,48,4,2,97.917,South Africa vs Australia,Australia,Glenn Maxwell,10.0,0,35,0,3.5
47,South Africa vs Australia,South Africa,Heinrich Klaasen,5,b Travis Head,47,48,4,2,97.917,South Africa vs Australia,Australia,Travis Head,5.0,0,21,2,4.2
47,South Africa vs Australia,South Africa,Heinrich Klaasen,5,b Travis Head,47,48,4,2,97.917,South Africa vs Australia,South Africa,Marco Jansen,4.2,0,35,0,8.077
47,South Africa vs Australia,South Africa,Heinrich Klaasen,5,b Travis Head,47,48,4,2,97.917,South Africa vs Australia,South Africa,Kagiso Rabada,6.0,0,41,1,6.833
47,South Africa vs Australia,South Africa,Heinrich Klaasen,5,b Travis Head,47,48,4,2,97.917,South Africa vs Australia,South Africa,Aiden Markram,8.0,1,23,1,2.875
47,South Africa vs Australia,South Africa,Heinrich Klaasen,5,b Travis Head,47,48,4,2,97.917,South Africa vs Australia,South Africa,Gerald Coetzee,9.0,0,47,2,5.222
47,South Africa vs Australia,South Africa,Heinrich Klaasen,5,b Travis Head,47,48,4,2,97.917,South Africa vs Australia,South Africa,Tabraiz Shamsi,10.0,0,42,2,4.2
47,South Africa vs Australia,South Africa,Heinrich Klaasen,5,b Travis Head,47,48,4,2,97.917,South Africa vs Australia,South Africa,Keshav Maharaj,10.0,0,24,1,2.4
47,South Africa vs Australia,South Africa,David Miller,6,c Travis Head b Pat Cummins,101,116,8,5,87.069,South Africa vs Australia,Australia,Mitchell Starc,10.0,1,34,3,3.4
47,South Africa vs Australia,South Africa,David Miller,6,c Travis Head b Pat Cummins,101,116,8,5,87.069,South Africa vs Australia,Australia,Josh Hazlewood,8.0,3,12,2,1.5
47,South Africa vs Australia,South Africa,David Miller,6,c Travis Head b Pat Cummins,101,116,8,5,87.069,South Africa vs Australia,Australia,Pat Cummins,9.4,0,51,3,5.276
47,South Africa vs Australia,South Africa,David Miller,6,c Travis Head b Pat Cummins,101,116,8,5,87.069,South Africa vs Australia,Australia,Adam Zampa,7.0,0,55,0,7.857
47,South Africa vs Australia,South Africa,David Miller,6,c Travis Head b Pat Cummins,101,116,8,5,87.069,South Africa vs Australia,Australia,Glenn Maxwell,10.0,0,35,0,3.5
47,South Africa vs Australia,South Africa,David Miller,6,c Travis Head b Pat Cummins,101,116,8,5,87.069,South Africa vs Australia,Australia,Travis Head,5.0,0,21,2,4.2
47,South Africa vs Australia,South Africa,David Miller,6,c Travis Head b Pat Cummins,101,116,8,5,87.069,South Africa vs Australia,South Africa,Marco Jansen,4.2,0,35,0,8.077
47,South Africa vs Australia,South Africa,David Miller,6,c Travis Head b Pat Cummins,101,116,8,5,87.069,South Africa vs Australia,South Africa,Kagiso Rabada,6.0,0,41,1,6.833
47,South Africa vs Australia,South Africa,David Miller,6,c Travis Head b Pat Cummins,101,116,8,5,87.069,South Africa vs Australia,South Africa,Aiden Markram,8.0,1,23,1,2.875
47,South Africa vs Australia,South Africa,David Miller,6,c Travis Head b Pat Cummins,101,116,8,5,87.069,South Africa vs Australia,South Africa,Gerald Coetzee,9.0,0,47,2,5.222
47,South Africa vs Australia,South Africa,David Miller,6,c Travis Head b Pat Cummins,101,116,8,5,87.069,South Africa vs Australia,South Africa,Tabraiz Shamsi,10.0,0,42,2,4.2
47,South Africa vs Australia,South Africa,David Miller,6,c Travis Head b Pat Cummins,101,116,8,5,87.069,South Africa vs Australia,South Africa,Keshav Maharaj,10.0,0,24,1,2.4
47,South Africa vs Australia,South Africa,Marco Jansen,7,lbw b Travis Head,0,1,0,0,0.000,South Africa vs Australia,Australia,Mitchell Starc,10.0,1,34,3,3.4
47,South Africa vs Australia,South Africa,Marco Jansen,7,lbw b Travis Head,0,1,0,0,0.000,South Africa vs Australia,Australia,Josh Hazlewood,8.0,3,12,2,1.5
47,South Africa vs Australia,South Africa,Marco Jansen,7,lbw b Travis Head,0,1,0,0,0.000,South Africa vs Australia,Australia,Pat Cummins,9.4,0,51,3,5.276
47,South Africa vs Australia,South Africa,Marco Jansen,7,lbw b Travis Head,0,1,0,0,0.000,South Africa vs Australia,Australia,Adam Zampa,7.0,0,55,0,7.857
47,South Africa vs Australia,South Africa,Marco Jansen,7,lbw b Travis Head,0,1,0,0,0.000,South Africa vs Australia,Australia,Glenn Maxwell,10.0,0,35,0,3.5
47,South Africa vs Australia,South Africa,Marco Jansen,7,lbw b Travis Head,0,1,0,0,0.000,South Africa vs Australia,Australia,Travis Head,5.0,0,21,2,4.2
47,South Africa vs Australia,South Africa,Marco Jansen,7,lbw b Travis Head,0,1,0,0,0.000,South Africa vs Australia,South Africa,Marco Jansen,4.2,0,35,0,8.077
47,South Africa vs Australia,South Africa,Marco Jansen,7,lbw b Travis Head,0,1,0,0,0.000,South Africa vs Australia,South Africa,Kagiso Rabada,6.0,0,41,1,6.833
47,South Africa vs Australia,South Africa,Marco Jansen,7,lbw b Travis Head,0,1,0,0,0.000,South Africa vs Australia,South Africa,Aiden Markram,8.0,1,23,1,2.875
47,South Africa vs Australia,South Africa,Marco Jansen,7,lbw b Travis Head,0,1,0,0,0.000,South Africa vs Australia,South Africa,Gerald Coetzee,9.0,0,47,2,5.222
47,South Africa vs Australia,South Africa,Marco Jansen,7,lbw b Travis Head,0,1,0,0,0.000,South Africa vs Australia,South Africa,Tabraiz Shamsi,10.0,0,42,2,4.2
47,South Africa vs Australia,South Africa,Marco Jansen,7,lbw b Travis Head,0,1,0,0,0.000,South Africa vs Australia,South Africa,Keshav Maharaj,10.0,0,24,1,2.4
47,South Africa vs Australia,South Africa,Gerald Coetzee,8,c Josh Inglis b Pat Cummins,19,39,2,0,48.718,South Africa vs Australia,Australia,Mitchell Starc,10.0,1,34,3,3.4
47,South Africa vs Australia,South Africa,Gerald Coetzee,8,c Josh Inglis b Pat Cummins,19,39,2,0,48.718,South Africa vs Australia,Australia,Josh Hazlewood,8.0,3,12,2,1.5
47,South Africa vs Australia,South Africa,Gerald Coetzee,8,c Josh Inglis b Pat Cummins,19,39,2,0,48.718,South Africa vs Australia,Australia,Pat Cummins,9.4,0,51,3,5.276
47,South Africa vs Australia,South Africa,Gerald Coetzee,8,c Josh Inglis b Pat Cummins,19,39,2,0,48.718,South Africa vs Australia,Australia,Adam Zampa,7.0,0,55,0,7.857
47,South Africa vs Australia,South Africa,Gerald Coetzee,8,c Josh Inglis b Pat Cummins,19,39,2,0,48.718,South Africa vs Australia,Australia,Glenn Maxwell,10.0,0,35,0,3.5
47,South Africa vs Australia,South Africa,Gerald Coetzee,8,c Josh Inglis b Pat Cummins,19,39,2,0,48.718,South Africa vs Australia,Australia,Travis Head,5.0,0,21,2,4.2
47,South Africa vs Australia,South Africa,Gerald Coetzee,8,c Josh Inglis b Pat Cummins,19,39,2,0,48.718,South Africa vs Australia,South Africa,Marco Jansen,4.2,0,35,0,8.077
47,South Africa vs Australia,South Africa,Gerald Coetzee,8,c Josh Inglis b Pat Cummins,19,39,2,0,48.718,South Africa vs Australia,South Africa,Kagiso Rabada,6.0,0,41,1,6.833
47,South Africa vs Australia,South Africa,Gerald Coetzee,8,c Josh Inglis b Pat Cummins,19,39,2,0,48.718,South Africa vs Australia,South Africa,Aiden Markram,8.0,1,23,1,2.875
47,South Africa vs Australia,South Africa,Gerald Coetzee,8,c Josh Inglis b Pat Cummins,19,39,2,0,48.718,South Africa vs Australia,South Africa,Gerald Coetzee,9.0,0,47,2,5.222
47,South Africa vs Australia,South Africa,Gerald Coetzee,8,c Josh Inglis b Pat Cummins,19,39,2,0,48.718,South Africa vs Australia,South Africa,Tabraiz Shamsi,10.0,0,42,2,4.2
47,South Africa vs Australia,South Africa,Gerald Coetzee,8,c Josh Inglis b Pat Cummins,19,39,2,0,48.718,South Africa vs Australia,South Africa,Keshav Maharaj,10.0,0,24,1,2.4
47,South Africa vs Australia,South Africa,Keshav Maharaj,9,c Steve Smith b Mitchell Starc,4,8,0,0,50.000,South Africa vs Australia,Australia,Mitchell Starc,10.0,1,34,3,3.4
47,South Africa vs Australia,South Africa,Keshav Maharaj,9,c Steve Smith b Mitchell Starc,4,8,0,0,50.000,South Africa vs Australia,Australia,Josh Hazlewood,8.0,3,12,2,1.5
47,South Africa vs Australia,South Africa,Keshav Maharaj,9,c Steve Smith b Mitchell Starc,4,8,0,0,50.000,South Africa vs Australia,Australia,Pat Cummins,9.4,0,51,3,5.276
47,South Africa vs Australia,South Africa,Keshav Maharaj,9,c Steve Smith b Mitchell Starc,4,8,0,0,50.000,South Africa vs Australia,Australia,Adam Zampa,7.0,0,55,0,7.857
47,South Africa vs Australia,South Africa,Keshav Maharaj,9,c Steve Smith b Mitchell Starc,4,8,0,0,50.000,South Africa vs Australia,Australia,Glenn Maxwell,10.0,0,35,0,3.5
47,South Africa vs Australia,South Africa,Keshav Maharaj,9,c Steve Smith b Mitchell Starc,4,8,0,0,50.000,South Africa vs Australia,Australia,Travis Head,5.0,0,21,2,4.2
47,South Africa vs Australia,South Africa,Keshav Maharaj,9,c Steve Smith b Mitchell Starc,4,8,0,0,50.000,South Africa vs Australia,South Africa,Marco Jansen,4.2,0,35,0,8.077
